Machine_ID,Operating_Hours,Temperature,Vibration,Pressure,Maintenance_Required,Failure
Machine_2603,2058,86.94907377812739,8.196955570281688,81.26966354780453,1,0
Machine_2604,2601,65.78521485040612,8.471655229508565,137.92398347051125,0,0
Machine_2605,4319,99.93658391547527,9.142323963123872,92.3116097385413,1,1
Machine_2606,3930,42.947731651775996,5.337829879777314,90.70407582344261,0,0
Machine_2607,954,42.43640518080443,7.095610091140698,37.47007079297451,0,0
Machine_2608,739,32.77995681871553,1.562103526722403,140.65444677571645,0,0
Machine_2609,2338,33.125087061226814,5.87024511956283,51.253988241404755,0,0
Machine_2610,1702,42.81492768080383,2.8625721899757837,93.40136321238651,0,0
Machine_2611,541,83.42720362188217,4.6013104077528055,126.42811216803722,1,0
Machine_2612,4728,92.46054325091583,6.5234798289138345,55.8543932346772,1,0
Machine_2613,1436,98.0069735766145,2.9413664096109207,93.28479479650093,1,0
Machine_2614,3800,38.58317232771621,0.9957580490692303,58.8821891068009,0,0
Machine_2615,1048,90.50380364912733,0.5972216358831963,121.16339973598942,1,0
Machine_2616,3473,46.26040714218696,0.7105155876729548,97.72094014477808,0,0
Machine_2617,559,29.02724356135075,0.5793225063808118,132.7171032474172,0,0
Machine_2618,4746,89.60199404161325,1.548373037299817,137.34696034528594,1,0
Machine_2619,492,70.88845077148949,2.775142788416234,107.84801789344777,0,0
Machine_2620,4038,33.17847168648494,2.6016043847318424,117.04694953907334,0,0
Machine_2621,1887,54.386500601040204,9.87456764470902,95.90641198642365,0,0
Machine_2622,2357,42.980615590165414,3.4070579994849606,76.13144796808595,0,0
Machine_2623,1238,78.94356549681575,1.7104974419142915,107.77415076250016,0,0
Machine_2624,3908,56.27329844994144,5.6828441695937,138.99463481847948,0,0
Machine_2625,4841,99.1423956085108,8.65059582627633,80.00164565177255,1,1
Machine_2626,2554,24.37959858076761,6.941573579482914,67.72920316485545,0,0
Machine_2627,1566,48.401221290899734,3.312779846786778,76.6124326263089,0,0
Machine_2628,3774,58.55201336879819,5.835353518018822,82.24771562539195,0,0
Machine_2629,1477,60.25068437986558,7.291131754903887,38.82732347732595,0,0
Machine_2630,2697,45.27486579085094,7.416992677493552,89.81302085219933,0,0
Machine_2631,241,78.33921992780544,6.832115325328044,89.31770976600716,0,0
Machine_2632,2759,89.97976587911798,8.77269903536837,100.61325931686278,1,0
Machine_2633,4696,95.09754415822904,8.76600185426899,73.53840365655978,1,1
Machine_2634,939,84.4074701439621,5.999897314366531,103.57291151467076,1,0
Machine_2635,3718,88.04641578452795,4.583635506556517,135.38595723290436,1,0
Machine_2636,4017,64.04362404959964,6.594917807868448,144.6565188594197,0,0
Machine_2637,695,86.07105811414516,8.273014013019399,100.03346593692595,1,0
Machine_2638,2004,44.280312731836176,0.5536949959912549,35.11091447643757,0,0
Machine_2639,380,51.87830096873715,9.923971585641086,146.30831967205307,0,0
Machine_2640,523,45.35304110548354,2.2374908371273925,114.70344730755075,0,0
Machine_2641,4465,57.390986835834035,4.9673653637697734,70.31563782643826,0,0
Machine_2642,4349,42.84636929909091,8.784282481007233,47.658924115646805,0,1
Machine_2643,1850,96.92891538035575,2.637883790919894,47.210233468352996,1,0
Machine_2644,4857,45.02757024045345,5.02955462705364,50.12932873675233,0,0
Machine_2645,2067,27.843563048875186,1.7595307117212022,35.468702593658435,0,0
Machine_2646,4188,62.14537328403307,4.253225091187829,138.2585026383494,0,0
Machine_2647,4278,24.56792627561411,2.182786820533524,94.89218793928036,0,0
Machine_2648,3046,28.84345330468644,3.9544636133259914,113.99512952566046,0,0
Machine_2649,1549,37.551151135699705,4.047910059530859,129.3730211121969,0,0
Machine_2650,2431,57.148019990571335,9.93512250118416,124.98492075998402,0,0
Machine_2651,2320,54.66007458472223,9.950723778385836,135.912674847461,0,0
Machine_2652,3889,83.9753489602233,1.590469647275818,146.07055470299423,1,0
Machine_2653,2910,79.15797231072906,7.3967034036192985,82.68847376903275,0,0
Machine_2654,4828,54.105463519256105,0.9915820568564608,144.04025600020685,0,0
Machine_2655,1631,46.696336606050394,0.786824145703292,116.79479380113796,0,0
Machine_2656,4982,45.31750272491989,1.500671995327161,38.48018283696942,0,0
Machine_2657,3090,81.91960698352072,9.672113741575373,111.81397454548144,1,1
Machine_2658,4593,24.16579249770158,9.438203704999625,112.40599915258184,0,1
Machine_2659,1243,21.025731960848468,2.3423142926664644,138.70326765510325,0,0
Machine_2660,1033,83.64355135413184,2.0358871877602596,74.75185589641104,1,0
Machine_2661,1560,58.17171007912394,2.7850833219014968,100.18938003261813,0,0
Machine_2662,2823,30.470491084286078,5.39769644371385,31.462506121409103,0,0
Machine_2663,2612,38.8452747675601,5.912194004336394,69.84902906176032,0,0
Machine_2664,385,94.6003162477906,2.60513758917475,37.469247139053714,1,0
Machine_2665,364,88.76023804999184,7.68791648685448,92.62475673178764,1,0
Machine_2666,2467,76.78280401791781,3.440755109325182,128.0937180608344,0,0
Machine_2667,3547,58.57801842698613,9.260247592529398,54.77312305548828,0,1
Machine_2668,1862,61.62589009531086,6.73886571133894,93.29292546693341,0,0
Machine_2669,3148,98.0195628227167,4.645336345884311,54.48103638129204,1,0
Machine_2670,2481,97.26163551074296,8.00416401617703,44.48261614154885,1,0
Machine_2671,2369,37.221523662866744,8.270188947443316,91.31961503212109,0,0
Machine_2672,140,84.88836530442545,3.2595752532849644,39.49783451396732,1,0
Machine_2673,167,35.779413293361344,3.7272881664428015,100.48255573655872,0,0
Machine_2674,1087,37.082998230716115,9.391573960421733,33.760495281207156,0,0
Machine_2675,4108,74.08744273316614,2.0650398644510832,42.805796624205065,0,0
Machine_2676,3298,52.40008788700387,0.9004289611478749,95.99969825848294,0,0
Machine_2677,4890,94.52355256852161,4.813525564790718,100.96888954786967,1,0
Machine_2678,2624,27.120778791680706,8.111494052314475,33.47843161125097,0,0
Machine_2679,1185,60.922051264759446,7.830847009952085,98.80521456018701,0,0
Machine_2680,2579,93.4817224354497,9.23554097467191,130.62030303883643,1,0
Machine_2681,1793,92.32909283836041,5.565406311505882,116.67794127527446,1,0
Machine_2682,2415,32.522337073259294,1.4506143798820665,45.742212470495836,0,0
Machine_2683,878,49.331016007716514,6.092545256192153,101.09695770763379,0,0
Machine_2684,4689,69.5297120037357,7.89475833635551,110.67030000890561,0,1
Machine_2685,1685,32.751590781712174,1.3866171425633507,34.467744210275015,0,0
Machine_2686,1592,97.4417737636591,2.140245310427103,132.64172024203472,1,0
Machine_2687,760,93.17994629821283,0.6167612809788736,138.7520876747796,1,0
Machine_2688,1448,33.35601432275753,6.139699504744699,132.05427280347104,0,0
Machine_2689,1399,29.692436900878832,8.923976723486092,128.9557761586936,0,0
Machine_2690,4040,26.832678624661224,6.8713015020199455,119.3958238153072,0,0
Machine_2691,2086,92.75549312293049,9.82938083211433,106.01184375383522,1,0
Machine_2692,2144,35.48990478363686,1.0988196987477348,111.43524059859023,0,0
Machine_2693,3616,53.30279428354838,9.078510308939215,126.76743520019797,0,1
Machine_2694,1158,55.908109252160244,8.233648730173467,109.49981500335656,0,0
Machine_2695,1076,67.9208835370854,3.4852944447452967,69.32723480184852,0,0
Machine_2696,4677,25.738827499794,9.748502242453892,75.11533225936248,0,1
Machine_2697,827,38.140689392041274,3.2354086076284427,137.64689620467504,0,0
Machine_2698,2627,94.51923095351408,8.948394876368075,32.05465029565943,1,0
Machine_2699,3236,92.67280858148555,8.8671114822048,113.85846974931384,1,1
Machine_2700,442,82.50325179245537,7.697747357728239,144.57330629102586,1,0
Machine_2701,1547,21.552099649457233,5.852969501222093,114.74738039495683,0,0
Machine_2702,2479,46.16054147968817,1.6400261213604366,149.26943858781385,0,0
Machine_2703,3759,70.23669882743263,5.553731477716734,112.5053886633997,0,0
Machine_2704,626,42.01521694187805,3.8895644287218785,34.12356350602333,0,0
Machine_2705,1996,92.76693560430219,8.026061814975842,129.24118579763083,1,0
Machine_2706,4854,70.71115694659535,7.702227461720026,64.15558943271829,0,1
Machine_2707,2173,25.752537385315648,9.15081882003975,83.52686707973291,0,0
Machine_2708,505,92.72044710685624,0.6408865431012247,67.45102990884985,1,0
Machine_2709,1673,96.6213326540978,8.186480559818937,62.226492745161536,1,0
Machine_2710,4700,26.21699347133804,9.415389504684354,81.76868444037424,0,1
Machine_2711,3840,62.58881878890519,7.998354266527426,75.45017381288085,0,1
Machine_2712,4374,44.269142577133636,1.7368473687684838,106.00062982111072,0,0
Machine_2713,4327,51.42712611851219,1.2721514959884335,127.57814411850127,0,0
Machine_2714,1946,34.37209743642735,0.6980297781731577,65.65063838246888,0,0
Machine_2715,1578,66.24576816099301,6.473079645366675,55.64653833864209,0,0
Machine_2716,2495,96.63834825991125,6.48189019266893,110.02743250444108,1,0
Machine_2717,871,60.24580802172872,9.875680285073017,110.4384078996938,0,0
Machine_2718,678,26.633166511558493,4.28141015398891,138.1357487143406,0,0
Machine_2719,3001,69.60010667819267,3.653109706526219,31.9134823743973,0,0
Machine_2720,293,47.217839556100564,6.432036808251729,132.3648794539812,0,0
Machine_2721,2107,88.47401516730383,8.343282388822143,92.52026075380283,1,0
Machine_2722,1285,54.774251865317616,9.399352520468518,104.55625070065186,0,0
Machine_2723,2494,35.42716871537965,8.129679578700866,40.964572867369775,0,0
Machine_2724,3098,35.2884498152916,4.553402815850145,81.91379194464548,0,0
Machine_2725,1892,81.50113445769283,6.531685235464609,57.276288868622856,1,0
Machine_2726,1210,41.247007864588795,8.63484360380311,60.50700360990109,0,0
Machine_2727,4105,81.37867153273784,5.1607920389615245,90.49141376112328,1,0
Machine_2728,2361,36.47098486132795,2.558523115201231,127.49471404837348,0,0
Machine_2729,3836,45.73490949610475,2.1123726776047933,119.25371161738273,0,0
Machine_2730,3893,57.23895779517595,0.5014985734915389,100.91999509031446,0,0
Machine_2731,2036,95.45566797547606,7.323260952322201,94.73018313041604,1,0
Machine_2732,4975,94.53851398030596,1.5554234840369099,81.2767251881388,1,0
Machine_2733,4457,36.54975003378303,2.816471447111434,146.72519682736635,0,0
Machine_2734,829,48.65752329944583,3.329825149466537,97.223106508108,0,0
Machine_2735,4478,31.951951076301786,5.823608671299299,60.47596779746665,0,0
Machine_2736,3551,60.79880634507977,4.280594134309808,57.61089504480475,0,0
Machine_2737,4557,56.84660405557332,6.909402924220037,103.36236369301702,0,0
Machine_2738,4636,92.06081299605859,1.0285672636226757,92.73930327731145,1,0
Machine_2739,2240,94.40043022328581,1.6774223455121748,30.923736354565534,1,0
Machine_2740,1744,50.68539128058337,5.242509283566034,129.60784466349352,0,0
Machine_2741,2900,59.33903544151916,3.7011654845448834,114.49468250789215,0,0
Machine_2742,241,91.69889993169065,3.3102269461379175,109.41951476137243,1,0
Machine_2743,1555,84.53662461960492,1.1367667508564658,38.25367892371908,1,0
Machine_2744,4896,20.292504907571942,9.009332160106014,73.44670202069898,0,1
Machine_2745,2196,45.6047651346866,7.0722765681879824,142.24587128793434,0,0
Machine_2746,1425,53.74193935489007,1.655372489786669,133.51070896096365,0,0
Machine_2747,1313,38.37730269465854,1.1179365985028358,64.265152544344,0,0
Machine_2748,1259,35.9657292716751,9.76128906759681,48.84706609189664,0,0
Machine_2749,4750,23.022760527654373,6.9711392291752965,83.89055486022926,0,0
Machine_2750,4599,71.46957800558084,4.465832675390544,72.6996454401193,0,0
Machine_2751,4797,41.000823238653254,7.166444887179956,111.86716520471893,0,1
Machine_2752,440,24.187774274505045,7.6851519715615115,145.97217721011836,0,0
Machine_2753,3928,38.47834484224509,7.909640922693404,73.56017399790738,0,1
Machine_2754,2068,84.15311622689012,5.039834403704048,37.46690071826904,1,0
Machine_2755,803,88.11913453172373,4.583886202186056,137.71368100108623,1,0
Machine_2756,4513,58.64529961546421,0.6047668005545532,34.5539676287845,0,0
Machine_2757,2529,53.285653632694896,9.302292593847461,144.33190765839998,0,0
Machine_2758,1900,98.22829548014253,6.231424844694959,109.74953136108478,1,0
Machine_2759,4748,36.04517276704559,2.429962403304697,143.0027050130339,0,0
Machine_2760,955,37.22874262836868,9.236232484503649,53.95916239787739,0,0
Machine_2761,1912,43.34937416291198,9.191853066817815,34.883975430456914,0,0
Machine_2762,2966,33.82058546248699,9.897249561477912,88.58519739317902,0,0
Machine_2763,3742,50.34924785633493,8.8035373498203,84.07480974841502,0,1
Machine_2764,282,92.8667381591803,9.978951684290616,69.77907279058594,1,0
Machine_2765,3212,69.22782725028594,2.8245187871710895,144.91877692664372,0,0
Machine_2766,4592,52.95572388898109,8.501371059392724,128.71004785937185,0,1
Machine_2767,1617,94.75286356569718,8.318768933559763,109.38984256507119,1,0
Machine_2768,1456,23.877138598065784,2.6939334125969707,49.54299499653933,0,0
Machine_2769,2274,36.82209423214891,1.4351567155094123,118.11880898622296,0,0
Machine_2770,3729,65.27108840814071,9.804494879937197,117.24149456396688,0,1
Machine_2771,3728,69.24420985545433,3.3122332394457983,81.0081808339209,0,0
Machine_2772,4196,23.16460052500905,8.773472009444157,140.97430916568163,0,1
Machine_2773,3339,52.243100632570574,0.539207969408737,50.03734586748125,0,0
Machine_2774,3791,71.93231718646982,0.6997356685862209,62.080507489399714,0,0
Machine_2775,118,75.84564371227214,4.9257774326155,37.586920710076036,0,0
Machine_2776,3503,71.05119220130155,2.767789497383104,125.4541149813105,0,0
Machine_2777,4779,45.64505794887396,7.053492192641661,104.61112633144768,0,1
Machine_2778,4651,27.48160988783276,5.872861092895566,67.79283668174995,0,0
Machine_2779,3104,54.16899571354673,1.2361150757796686,49.65763963131785,0,0
Machine_2780,1232,30.300354989444436,2.0449688149993124,34.817732403448844,0,0
Machine_2781,3439,95.80989268165337,4.186468065554935,50.009468235112394,1,0
Machine_2782,3411,58.01366928181026,2.263238607576615,84.39415756051898,0,0
Machine_2783,3472,45.380733948549405,8.02611229881732,59.661236281272735,0,1
Machine_2784,1087,81.30432568951201,4.4526672377561605,61.07786129183601,1,0
Machine_2785,3421,59.83588740658111,1.387602735003743,135.06916400012574,0,0
Machine_2786,4715,44.80272192099601,5.101257571585186,91.81652081533207,0,0
Machine_2787,273,84.95741939126414,1.3629627200834347,117.51023677540975,1,0
Machine_2788,3841,89.37217208008975,1.7249044014882633,34.28531388337717,1,0
Machine_2789,3152,73.84065330309416,2.77629340426795,73.81960268136345,0,0
Machine_2790,826,23.757153792613384,8.665513199851153,87.50032168745301,0,0
Machine_2791,3860,65.30583041332257,9.283819057163234,52.37002262522216,0,1
Machine_2792,1975,81.06359295978253,8.349448428654657,44.42298497346464,1,0
Machine_2793,4133,30.920240966686574,3.673733565469549,134.4364534199811,0,0
Machine_2794,1089,38.29366011076827,3.0882411905339007,142.7317952519756,0,0
Machine_2795,3844,90.59960840545091,5.7169790625072725,39.45680376544889,1,0
Machine_2796,2786,21.609737748245923,7.357605025064567,71.88224550509318,0,0
Machine_2797,519,80.21817102607808,9.937041487521661,144.99427537733686,1,0
Machine_2798,693,57.90186340115383,1.749921762849799,39.97940797589578,0,0
Machine_2799,1874,55.74177270716855,0.9682739907261422,107.23696474544715,0,0
Machine_2800,2559,20.567722599590972,7.096380945455074,146.66656451604067,0,0
Machine_2801,1035,85.55185847731943,8.406144943287103,147.38684022976494,1,0
Machine_2802,3908,48.785992050925316,8.54031340873102,86.54679970844919,0,1
Machine_2803,431,63.26125050404343,6.945403716233026,49.52989293388568,0,0
Machine_2804,3549,74.18405490685275,9.563150139132278,54.25011779729266,0,1
Machine_2805,2802,76.21036611503327,5.354545253673575,136.75216741492736,0,0
Machine_2806,4106,96.47840470608578,9.181240584194018,139.40196051956832,1,1
Machine_2807,3968,62.50719625892873,9.694215301419469,102.94555726482658,0,1
Machine_2808,4300,51.977564077954206,8.547995841529524,121.94116793638936,0,1
Machine_2809,301,96.29629011933663,3.442706350956896,118.79175017644899,1,0
Machine_2810,2597,71.36881880204169,2.364048686117805,109.41859175869284,0,0
Machine_2811,1942,43.85202850212445,5.707140617327275,129.2732345846327,0,0
Machine_2812,1966,30.117139632285692,4.80364012861179,112.24879476483852,0,0
Machine_2813,2096,87.40436011721451,8.838704250830963,94.08027668969991,1,0
Machine_2814,1009,48.974528223532126,1.4503008751379602,58.43476351057881,0,0
Machine_2815,4405,72.83757770915449,2.948530582459427,119.26657729423428,0,0
Machine_2816,4758,57.66531354927185,7.642089972927732,86.81254414059293,0,1
Machine_2817,3289,35.91438238360307,1.4023731272844653,65.37500208090111,0,0
Machine_2818,870,68.1349286896372,3.5472619332061517,126.23355308901304,0,0
Machine_2819,3255,24.854645516054585,4.177976243512839,113.6056320423634,0,0
Machine_2820,2601,53.06739678969538,6.4146410673455545,142.480747574964,0,0
Machine_2821,2814,63.729195173093686,2.0022601343339637,49.852996802265324,0,0
Machine_2822,4824,54.88375792948632,8.67574265832224,107.90271415637918,0,1
Machine_2823,3685,79.89377402007926,4.751651236929606,59.30873617058111,0,0
Machine_2824,1728,86.233996363625,9.211706262865286,138.42995823619702,1,0
Machine_2825,486,81.69944592265423,4.94476417952235,41.93992971079388,1,0
Machine_2826,3521,23.105035824944167,3.112882459936967,108.73941677338526,0,0
Machine_2827,4108,35.53030163567777,1.8473738725329114,124.9302865833636,0,0
Machine_2828,4193,62.928600741101945,0.5355783997572057,72.59014084376486,0,0
Machine_2829,4463,94.7857632355041,5.555496107355938,144.4965695260571,1,0
Machine_2830,2566,86.79654200416935,1.5179886208057725,132.08768215032447,1,0
Machine_2831,2382,87.40276066814414,4.221413754496194,65.35419596218841,1,0
Machine_2832,1956,44.25665550077399,6.098081731752323,30.90493112591984,0,0
Machine_2833,2098,54.355831766296205,3.1190160205756525,65.5988611341673,0,0
Machine_2834,1336,57.65647578527499,2.164630777478095,63.7572564564891,0,0
Machine_2835,4769,32.589726667992835,7.859855414788745,136.79575290010908,0,1
Machine_2836,4244,22.485450419556507,9.494516136675395,146.0545413905697,0,1
Machine_2837,1250,95.75223195684134,1.454183969688677,38.45279831643124,1,0
Machine_2838,4418,39.25700685308054,1.9781080816575747,86.555379423998,0,0
Machine_2839,1531,39.1959122978905,9.620120243900827,95.7998398235755,0,0
Machine_2840,1919,26.670324301500763,0.8589501072163397,41.1493993595644,0,0
Machine_2841,2424,94.28062015550228,9.787507197229486,75.2997250965027,1,0
Machine_2842,1230,66.37896919518175,0.5441225893073933,68.04989008715407,0,0
Machine_2843,2758,73.36294857002831,8.799852228687648,94.32676251925048,0,0
Machine_2844,3600,92.9261509810442,3.4195892193836204,109.34290796783256,1,0
Machine_2845,474,47.64961351206316,9.416594152684317,114.41821325958799,0,0
Machine_2846,2220,69.72058489104673,3.510980242038062,46.410602833606504,0,0
Machine_2847,4120,23.103956378310997,6.7159100545735315,127.55372423335457,0,0
Machine_2848,2121,34.94180225849035,1.260309412776398,111.42504357489108,0,0
Machine_2849,3805,86.4996644071954,2.8021332088105204,136.68899000960636,1,0
Machine_2850,3359,81.34146850706685,7.849953791552882,83.92032713225208,1,1
Machine_2851,3535,48.05141531657175,5.522515609948787,137.26677152666298,0,0
Machine_2852,1989,50.144850221937,9.315706086976926,133.89289468272904,0,0
Machine_2853,1923,62.684354684286355,4.573138379242866,82.60911988311236,0,0
Machine_2854,1574,20.019280374810762,8.763217475232269,75.73719783515743,0,0
Machine_2855,2342,39.299546883042225,4.765076656043257,141.93744179643082,0,0
Machine_2856,3343,36.65854468865716,9.80285864766886,115.81976814461252,0,1
Machine_2857,3234,40.038635739981075,9.618426623289329,141.38944157256907,0,1
Machine_2858,2170,84.4724674026753,3.626798702782763,125.63697346749757,1,0
Machine_2859,459,42.37390852371546,8.916274868959631,103.11569271496973,0,0
Machine_2860,2141,35.32170576401185,8.552308055048668,43.90233324045174,0,0
Machine_2861,1241,60.341076863442524,2.501463774611847,64.97768070949182,0,0
Machine_2862,1735,89.25160290981856,6.430758807441062,146.261088851807,1,0
Machine_2863,4100,39.30797630699999,1.190481998103241,68.33065184570454,0,0
Machine_2864,2043,26.282899423423896,8.448751845542885,41.190584374244494,0,0
Machine_2865,4874,48.512378867973176,2.158185893283217,114.90640271031837,0,0
Machine_2866,3461,79.81214596519823,1.1727396631647629,118.0805105452421,0,0
Machine_2867,3080,64.05524357558357,4.302081407618706,64.2549264344581,0,0
Machine_2868,106,85.3434695659478,5.980760316696613,65.72063752155645,1,0
Machine_2869,3367,96.76737180873872,8.621711106317825,86.26715826105406,1,1
Machine_2870,1691,83.41299814012936,9.755303992456497,32.614673971470665,1,0
Machine_2871,3364,68.30424630750028,4.675178869413704,124.71876124333963,0,0
Machine_2872,2706,59.46732704419044,1.074245768360067,68.05065447289508,0,0
Machine_2873,3319,23.205526907861334,7.616598000745771,132.4515722402373,0,1
Machine_2874,3373,98.7457583051233,5.869145934127405,126.31565059200405,1,0
Machine_2875,1013,50.6784898060034,4.7549677760224,109.36824397425397,0,0
Machine_2876,2111,32.178257113349346,3.4380543485258017,68.98498405191464,0,0
Machine_2877,1542,73.33670843171654,5.2727860145135885,91.9579873993404,0,0
Machine_2878,3154,42.743063127636745,3.717456242341794,83.37951091175508,0,0
Machine_2879,3646,66.86226167448382,7.691612743599923,70.6658263498409,0,1
Machine_2880,4321,66.9414326275673,5.66699011668009,131.77635471638138,0,0
Machine_2881,3028,55.658385672229535,8.830053854464063,88.02084894931983,0,1
Machine_2882,1929,86.8894892436034,5.6636671891697,129.92677173565758,1,0
Machine_2883,675,41.19736492443544,2.7634929267293353,42.626216897018914,0,0
Machine_2884,1029,55.890607329418735,8.585372881205373,46.92297463204029,0,0
Machine_2885,3859,63.01537028727772,5.793580926835418,147.2784366135572,0,0
Machine_2886,3799,73.08997766138397,2.464989862363832,100.53221551273076,0,0
Machine_2887,1563,82.71774804044716,6.42332419458411,91.17236081988588,1,0
Machine_2888,3375,51.584582630260485,3.8983092669530617,92.77872757729341,0,0
Machine_2889,1154,71.68375552772768,8.521853316774624,55.83225288394318,0,0
Machine_2890,2000,32.04887624548153,4.806347517142157,116.24447394023676,0,0
Machine_2891,1557,94.61184804339828,7.401192902020459,40.173674847570524,1,0
Machine_2892,1499,50.64470451368028,1.407593972544253,98.79884557236278,0,0
Machine_2893,3515,78.36171375811507,4.262231289872289,98.49225559030816,0,0
Machine_2894,542,21.627286550574212,9.840793646487787,139.70261089602133,0,0
Machine_2895,3750,36.41497143238456,8.180372750032909,93.14193721258324,0,1
Machine_2896,4752,58.966603545886244,2.019437622485822,46.44752351690154,0,0
Machine_2897,1278,90.26019741858772,3.138758470033923,98.7303911097795,1,0
Machine_2898,4558,62.18041199605417,3.6332501841354303,40.95931732383988,0,0
Machine_2899,1357,94.38963858351032,6.678472824706734,54.4552602359906,1,0
Machine_2900,3734,58.70375172662371,7.691450215151728,33.733030102489934,0,1
Machine_2901,1941,59.23592773887599,7.620502783675143,91.5952298951398,0,0
Machine_2902,2409,29.57974308004255,5.343803534910827,40.14391383522869,0,0
Machine_2903,1010,84.21249953217759,8.202795109462436,86.32732542375948,1,0
Machine_2904,4440,39.757232997365,4.652241786196013,141.9534042388973,0,0
Machine_2905,4737,91.9689991497852,1.676865370307838,116.37136956231984,1,0
Machine_2906,4109,92.86593762643169,5.862197495711226,39.289400907035166,1,0
Machine_2907,2269,95.46480894993198,9.546863153710513,56.90517746506118,1,0
Machine_2908,2272,61.6184391282472,8.033439688228857,110.83949038721211,0,0
Machine_2909,223,74.16750278269154,5.997656153076303,137.36422332290203,0,0
Machine_2910,3258,82.28127040493308,6.644653773316421,33.950230411674454,1,0
Machine_2911,885,30.481169492037246,9.34033925683794,127.49413580647128,0,0
Machine_2912,2516,68.07657559979978,4.569256547132125,97.41766564059705,0,0
Machine_2913,896,22.743832104264932,3.648244319955055,95.53095903556711,0,0
Machine_2914,4272,59.805286671098074,9.783794867504266,144.93758193040296,0,1
Machine_2915,4254,32.38741452961819,8.702709768348168,119.71735351161277,0,1
Machine_2916,2036,34.63383407696678,3.5689140538767226,132.01426416673343,0,0
Machine_2917,2256,49.20380533540812,4.9059156749287665,72.47946834536,0,0
Machine_2918,3907,54.59497333732024,4.443242225574091,96.52368489940918,0,0
Machine_2919,1401,69.85379396257498,1.9164089473786223,103.8486812913325,0,0
Machine_2920,4263,25.95427347508125,9.599283576225961,68.59007284349582,0,1
Machine_2921,3240,60.29534089899557,4.340968096587709,98.42977499368794,0,0
Machine_2922,3336,34.61001042024809,8.815626285060127,58.398645537565656,0,1
Machine_2923,2452,65.91801400253935,2.298884162966318,47.205080528188745,0,0
Machine_2924,2032,70.99236898089468,5.704772701053588,74.87643111327992,0,0
Machine_2925,2821,64.5367405242283,0.7276331586805633,118.71475544957244,0,0
Machine_2926,464,79.0636408382646,7.760094596501931,139.94245776886652,0,0
Machine_2927,2490,46.8487395392721,6.018682033339645,84.9256861797879,0,0
Machine_2928,1046,81.20852733065047,6.443101042962651,107.1388425930518,1,0
Machine_2929,1477,54.62136653665549,0.9913483842692079,42.364455717012056,0,0
Machine_2930,1539,58.734759865807746,2.5048641369818463,138.53565102627945,0,0
Machine_2931,3280,71.84817018088572,1.2061432873590114,98.23250562839213,0,0
Machine_2932,4957,21.46867071993792,3.2446860001362117,123.64058971501885,0,0
Machine_2933,440,72.31953771361987,6.460670572980434,125.33294411056725,0,0
Machine_2934,3089,69.48681192576923,5.878766851015064,60.77766316417271,0,0
Machine_2935,482,44.78776934026239,6.315423305327208,93.50093438182193,0,0
Machine_2936,1656,26.86354279195916,5.717887078089996,145.2575701873173,0,0
Machine_2937,399,27.27483599304329,3.093773558920664,40.75614537849933,0,0
Machine_2938,238,93.85789975881829,2.8228212247720395,111.9659877635476,1,0
Machine_2939,458,75.14234569806698,1.802066993597522,145.47168936422065,0,0
Machine_2940,1622,30.16820910165923,8.566173311583174,66.06925296648265,0,0
Machine_2941,3556,48.537853544712505,6.356553906141823,133.37375056852176,0,0
Machine_2942,1727,67.39863951212772,2.2718546187885678,142.03890544899258,0,0
Machine_2943,1403,86.84573640725189,2.1834891083017753,119.65034512737901,1,0
Machine_2944,1234,23.492874297040682,8.7938382144983,57.75939747683499,0,0
Machine_2945,2286,38.93065051760071,7.555943205751533,70.08008625919126,0,0
Machine_2946,3270,91.1799192236304,6.764291259101028,34.29711533012769,1,0
Machine_2947,3935,20.73324401470532,4.365209021623349,129.7743881094426,0,0
Machine_2948,2251,36.11192822351099,2.9887678606459165,131.9533423813296,0,0
Machine_2949,1337,96.72193407783728,9.804782249571826,105.92523719594313,1,0
Machine_2950,3835,69.07214772177369,8.073775962716603,72.30334215166215,0,1
Machine_2951,2934,40.933709331000514,3.3669026197946264,39.21732331679046,0,0
Machine_2952,4360,25.35928755166781,8.5518655646457,120.36691318978913,0,1
Machine_2953,1098,22.25530723577777,7.709853511839475,117.18314323319075,0,0
Machine_2954,2667,39.57960637095418,3.3222652238409847,139.5123026086681,0,0
Machine_2955,1407,90.51886556711284,4.552252115295577,117.66384252064346,1,0
Machine_2956,756,53.273092343800755,2.2665577312147533,129.4433930692802,0,0
Machine_2957,2760,77.62666953327944,1.5549982215920388,119.51455414847995,0,0
Machine_2958,2311,93.46280283039663,7.366239311977119,105.68246259747797,1,0
Machine_2959,2009,52.64323692822533,3.041362644861733,81.23596730292111,0,0
Machine_2960,3830,35.30218968299177,8.290563974589409,138.25407703707333,0,1
Machine_2961,2146,61.36943446855356,9.958282759387048,108.11622862889638,0,0
Machine_2962,3262,92.64669496478835,1.2278882323316624,77.80263863590909,1,0
Machine_2963,1240,84.34995313101605,4.993833688295153,40.01631542183487,1,0
Machine_2964,366,25.266387469052304,8.11959431345263,64.88458270852585,0,0
Machine_2965,1945,75.40582400620654,7.995033517141718,95.24720817961978,0,0
Machine_2966,1808,65.75180179671631,7.719973004144201,63.07624440194334,0,0
Machine_2967,3730,92.59705410771404,3.815451885368154,56.54824175014825,1,0
Machine_2968,3311,29.79851334802378,4.811605929007997,93.28722169054166,0,0
